id,code,parent_id/id,name,user_type/id,type,reconcile,child_consol_ids
acc_reg_50801020404,50801020404,acc_reg_508010204,Costo del personale dirigente ruolo amministrativo - tempo determinato - Oneri Sociali,account.data_account_type_expense,other,FALSE,
acc_reg_508010205,508010205,acc_reg_5080102,Costo del personale dirigente ruolo amministrativo - tempo determinato - Accantonamento TFR,account.data_account_type_view,view,FALSE,BA2440
acc_reg_50801020505,50801020505,acc_reg_508010205,Costo del personale dirigente ruolo amministrativo - tempo determinato - Accantonamento TFR,account.data_account_type_expense,other,FALSE,
acc_reg_508010206,508010206,acc_reg_5080102,Costo del personale dirigente ruolo amministrativo - tempo determinato - Altri costi del personale,account.data_account_type_view,view,FALSE,BA2440
acc_reg_50801020606,50801020606,acc_reg_508010206,Costo del personale dirigente ruolo amministrativo - tempo determinato - Altri costi del personale,account.data_account_type_expense,other,FALSE,
acc_reg_5080103,5080103,acc_reg_50801,Costo del personale dirigente ruolo amministrativo - altro,account.data_account_type_view,view,FALSE,
acc_reg_508010301,508010301,acc_reg_5080103,Costo del personale dirigente ruolo amministrativo - altro,account.data_account_type_view,view,FALSE,BA2450
acc_reg_50801030101,50801030101,acc_reg_508010301,Costo del personale dirigente ruolo amministrativo - altro,account.data_account_type_expense,other,FALSE,
acc_reg_50802,50802,acc_reg_508,Costo del personale comparto ruolo amministrativo,account.data_account_type_view,view,FALSE,
acc_reg_5080201,5080201,acc_reg_50802,Costo del personale comparto ruolo amministrativo - tempo indeterminato,account.data_account_type_view,view,FALSE,
acc_reg_508020101,508020101,acc_reg_5080201,Costo del personale comparto ruolo amministrativo - tempo indeterminato - Competenze fisse,account.data_account_type_view,view,FALSE,BA2470
acc_reg_50802010101,50802010101,acc_reg_508020101,Costo del personale comparto ruolo amministrativo - tempo indeterminato - Competenze fisse,account.data_account_type_expense,other,FALSE,
acc_reg_508020102,508020102,acc_reg_5080201,Costo del personale comparto ruolo amministrativo - tempo indeterminato - Compensi per lavoro straordinario,account.data_account_type_view,view,FALSE,BA2470
acc_reg_50802010202,50802010202,acc_reg_508020102,Costo del personale comparto ruolo amministrativo - tempo indeterminato - Compensi per lavoro straordinario,account.data_account_type_expense,other,FALSE,
acc_reg_508020103,508020103,acc_reg_5080201,Costo del personale comparto ruolo amministrativo - tempo indeterminato - Indennità variabili,account.data_account_type_view,view,FALSE,BA2470
acc_reg_50802010303,50802010303,acc_reg_508020103,Costo del personale comparto ruolo amministrativo - tempo indeterminato - Indennità variabili,account.data_account_type_expense,other,FALSE,
acc_reg_508020104,508020104,acc_reg_5080201,Costo del personale comparto ruolo amministrativo - tempo indeterminato - Premi e Incentivazioni,account.data_account_type_view,view,FALSE,BA2470
acc_reg_50802010404,50802010404,acc_reg_508020104,Costo del personale comparto ruolo amministrativo - tempo indeterminato - Premi e Incentivazioni,account.data_account_type_expense,other,FALSE,
acc_reg_508020105,508020105,acc_reg_5080201,Costo del personale comparto ruolo amministrativo - tempo indeterminato - Oneri Sociali,account.data_account_type_view,view,FALSE,BA2470
acc_reg_50802010505,50802010505,acc_reg_508020105,Costo del personale comparto ruolo amministrativo - tempo indeterminato - Oneri Sociali,account.data_account_type_expense,other,FALSE,
acc_reg_508020106,508020106,acc_reg_5080201,Costo del personale comparto ruolo amministrativo - tempo indeterminato - Accantonamento TFR,account.data_account_type_view,view,FALSE,BA2470
acc_reg_50802010606,50802010606,acc_reg_508020106,Costo del personale comparto ruolo amministrativo - tempo indeterminato - Accantonamento TFR,account.data_account_type_expense,other,FALSE,
acc_reg_508020107,508020107,acc_reg_5080201,Costo del personale comparto ruolo amministrativo - tempo indeterminato - Altri costi del personale,account.data_account_type_view,view,FALSE,BA2470
acc_reg_50802010707,50802010707,acc_reg_508020107,Costo del personale comparto ruolo amministrativo - tempo indeterminato - Altri costi del personale,account.data_account_type_expense,other,FALSE,
acc_reg_5080202,5080202,acc_reg_50802,Costo del personale comparto ruolo amministrativo - tempo determinato,account.data_account_type_view,view,FALSE,
acc_reg_508020201,508020201,acc_reg_5080202,Costo del personale comparto ruolo amministrativo - tempo determinato - Competenze fisse,account.data_account_type_view,view,FALSE,BA2480
acc_reg_50802020101,50802020101,acc_reg_508020201,Costo del personale comparto ruolo amministrativo - tempo determinato - Competenze fisse,account.data_account_type_expense,other,FALSE,
acc_reg_508020202,508020202,acc_reg_5080202,Costo del personale comparto ruolo amministrativo - tempo determinato - Compensi per lavoro straordinario,account.data_account_type_view,view,FALSE,BA2480
acc_reg_50802020202,50802020202,acc_reg_508020202,Costo del personale comparto ruolo amministrativo - tempo determinato - Compensi per lavoro straordinario,account.data_account_type_expense,other,FALSE,
acc_reg_508020203,508020203,acc_reg_5080202,Costo del personale comparto ruolo amministrativo - tempo determinato - Indennità variabili,account.data_account_type_view,view,FALSE,BA2480
acc_reg_50802020303,50802020303,acc_reg_508020203,Costo del personale comparto ruolo amministrativo - tempo determinato - Indennità variabili,account.data_account_type_expense,other,FALSE,
acc_reg_508020204,508020204,acc_reg_5080202,Costo del personale comparto ruolo amministrativo - tempo determinato - Premi e Incentivazioni,account.data_account_type_view,view,FALSE,BA2480
acc_reg_50802020404,50802020404,acc_reg_508020204,Costo del personale comparto ruolo amministrativo - tempo determinato - Premi e Incentivazioni,account.data_account_type_expense,other,FALSE,
acc_reg_508020205,508020205,acc_reg_5080202,Costo del personale comparto ruolo amministrativo - tempo determinato - Oneri Sociali,account.data_account_type_view,view,FALSE,BA2480
acc_reg_50802020505,50802020505,acc_reg_508020205,Costo del personale comparto ruolo amministrativo - tempo determinato - Oneri Sociali,account.data_account_type_expense,other,FALSE,
acc_reg_508020206,508020206,acc_reg_5080202,Costo del personale comparto ruolo amministrativo - tempo determinato - Accantonamento TFR,account.data_account_type_view,view,FALSE,BA2480
acc_reg_50802020606,50802020606,acc_reg_508020206,Costo del personale comparto ruolo amministrativo - tempo determinato - Accantonamento TFR,account.data_account_type_expense,other,FALSE,
acc_reg_508020207,508020207,acc_reg_5080202,Costo del personale comparto ruolo amministrativo - tempo determinato - Altri costi del personale,account.data_account_type_view,view,FALSE,BA2480
acc_reg_50802020707,50802020707,acc_reg_508020207,Costo del personale comparto ruolo amministrativo - tempo determinato - Altri costi del personale,account.data_account_type_expense,other,FALSE,
acc_reg_5080203,5080203,acc_reg_50802,Costo del personale comparto ruolo amministrativo - altro,account.data_account_type_view,view,FALSE,
acc_reg_508020301,508020301,acc_reg_5080203,Costo del personale comparto ruolo amministrativo - altro,account.data_account_type_view,view,FALSE,BA2490
acc_reg_50802030101,50802030101,acc_reg_508020301,Costo del personale comparto ruolo amministrativo - altro,account.data_account_type_expense,other,FALSE,
acc_reg_509,509,acc_reg_5,Oneri diversi di gestione,account.data_account_type_view,view,FALSE,
acc_reg_50901,50901,acc_reg_509,Imposte e tasse (escluso IRAP e IRES),account.data_account_type_view,view,FALSE,
acc_reg_5090101,5090101,acc_reg_50901,Imposte e tasse (escluso IRAP e IRES),account.data_account_type_view,view,FALSE,
acc_reg_509010101,509010101,acc_reg_5090101,Imposte e tasse (escluso IRAP e IRES),account.data_account_type_view,view,FALSE,BA2510
acc_reg_50901010101,50901010101,acc_reg_509010101,Imposte e tasse (escluso IRAP e IRES),account.data_account_type_expense,other,FALSE,
acc_reg_50902,50902,acc_reg_509,Perdite su crediti,account.data_account_type_view,view,FALSE,
acc_reg_5090201,5090201,acc_reg_50902,Perdite su crediti,account.data_account_type_view,view,FALSE,
acc_reg_509020101,509020101,acc_reg_5090201,Perdite su crediti,account.data_account_type_view,view,FALSE,BA2520
acc_reg_50902010101,50902010101,acc_reg_509020101,Perdite su crediti,account.data_account_type_expense,other,FALSE,
acc_reg_50903,50903,acc_reg_509,Altri oneri diversi di gestione,account.data_account_type_view,view,FALSE,
acc_reg_5090301,5090301,acc_reg_50903,"Indennità, rimborso spese e oneri sociali per gli Organi Direttivi e Collegio Sindacale",account.data_account_type_view,view,FALSE,
acc_reg_509030101,509030101,acc_reg_5090301,"Indennità, rimborso spese e oneri sociali per gli Organi Direttivi e Collegio Sindacale",account.data_account_type_view,view,FALSE,BA2540
acc_reg_50903010101,50903010101,acc_reg_509030101,"Indennità, rimborso spese e oneri sociali per gli Organi Direttivi e Collegio Sindacale",account.data_account_type_expense,other,FALSE,
acc_reg_5090302,5090302,acc_reg_50903,Altri oneri diversi di gestione,account.data_account_type_view,view,FALSE,
acc_reg_509030201,509030201,acc_reg_5090302,"Oneri diversi da decreti ingiuntivi, liti, arbitraggi e risarcimenti",account.data_account_type_view,view,FALSE,BA2550
acc_reg_50903020101,50903020101,acc_reg_509030201,"Oneri diversi da decreti ingiuntivi, liti, arbitraggi e risarcimenti",account.data_account_type_expense,other,FALSE,
acc_reg_509030202,509030202,acc_reg_5090302,Oneri diversi derivanti da transazioni,account.data_account_type_view,view,FALSE,BA2550
acc_reg_50903020202,50903020202,acc_reg_509030202,Oneri diversi derivanti da transazioni,account.data_account_type_expense,other,FALSE,
acc_reg_509030203,509030203,acc_reg_5090302,Altri oneri diversi di gestione,account.data_account_type_view,view,FALSE,BA2550
acc_reg_50903020303,50903020303,acc_reg_509030203,Altri oneri diversi di gestione,account.data_account_type_expense,other,FALSE,
acc_reg_510,510,acc_reg_5,Ammortamenti delle immobilizzazioni immateriali,account.data_account_type_view,view,FALSE,
acc_reg_51001,51001,acc_reg_510,Ammortamenti delle immobilizzazioni immateriali,account.data_account_type_view,view,FALSE,
acc_reg_5100101,5100101,acc_reg_51001,Ammortamenti delle immobilizzazioni immateriali,account.data_account_type_view,view,FALSE,
acc_reg_510010101,510010101,acc_reg_5100101,Ammortamenti dei costi di impianto e di ampliamento,account.data_account_type_view,view,FALSE,BA2570
acc_reg_51001010101,51001010101,acc_reg_510010101,Ammortamenti dei costi di impianto e di ampliamento,account.data_account_type_expense,other,FALSE,
acc_reg_510010102,510010102,acc_reg_5100101,Ammortamenti dei costi di ricerca e sviluppo,account.data_account_type_view,view,FALSE,BA2570
acc_reg_51001010202,51001010202,acc_reg_510010102,Ammortamenti dei costi di ricerca e sviluppo,account.data_account_type_expense,other,FALSE,
acc_reg_510010103,510010103,acc_reg_5100101,Ammortamenti dei diritti di brevetto e di utilizzazione delle opere dell'ingegno - derivanti dall'attività di ricerca,account.data_account_type_view,view,FALSE,BA2570
acc_reg_51001010303,51001010303,acc_reg_510010103,Ammortamenti dei diritti di brevetto e di utilizzazione delle opere dell'ingegno - derivanti dall'attività di ricerca,account.data_account_type_expense,other,FALSE,
acc_reg_510010104,510010104,acc_reg_5100101,Ammortamenti dei diritti di brevetto e di utilizzazione delle opere dell'ingegno - altri,account.data_account_type_view,view,FALSE,BA2570
acc_reg_51001010404,51001010404,acc_reg_510010104,Ammortamenti dei diritti di brevetto e di utilizzazione delle opere dell'ingegno - altri,account.data_account_type_expense,other,FALSE,
acc_reg_510010105,510010105,acc_reg_5100101,"Ammortamenti concessioni, licenze, marchi e diritti simili",account.data_account_type_view,view,FALSE,BA2570
acc_reg_51001010505,51001010505,acc_reg_510010105,"Ammortamenti concessioni, licenze, marchi e diritti simili",account.data_account_type_expense,other,FALSE,
acc_reg_510010106,510010106,acc_reg_5100101,Ammortamenti migliorie su beni di terzi,account.data_account_type_view,view,FALSE,BA2570
acc_reg_51001010606,51001010606,acc_reg_510010106,Ammortamenti migliorie su beni di terzi,account.data_account_type_expense,other,FALSE,
acc_reg_510010107,510010107,acc_reg_5100101,Ammortamenti pubblicità,account.data_account_type_view,view,FALSE,BA2570
acc_reg_51001010707,51001010707,acc_reg_510010107,Ammortamenti pubblicità,account.data_account_type_expense,other,FALSE,
acc_reg_510010108,510010108,acc_reg_5100101,Altre immobilizzazioni immateriali,account.data_account_type_view,view,FALSE,BA2570
acc_reg_51001010808,51001010808,acc_reg_510010108,Altre immobilizzazioni immateriali,account.data_account_type_expense,other,FALSE,
acc_reg_511,511,acc_reg_5,Ammortamenti delle immobilizzazioni materiali,account.data_account_type_view,view,FALSE,
acc_reg_51101,51101,acc_reg_511,Ammortamenti delle immobilizzazioni materiali,account.data_account_type_view,view,FALSE,
acc_reg_5110101,5110101,acc_reg_51101,Ammortamenti delle immobilizzazioni materiali,account.data_account_type_view,view,FALSE,
